,content
977,"Reform of @NursingHomesIre &amp; all #NursingHomes essential for resident Protection &amp; Safeguarding. Below Mar '21, NOT Compliant in 4 key areas @SageAdvocacy @AgeAction @CareChampions2 @SarahNiRoibin @ICPOPIreland @HIQA @Age_Opp @fiannafailparty @FineGael @SocDems @sinnfeinireland https://t.co/QAYgVBdRyR"
978,@CareChampions2 @AgeAction Is the methodology robust enough for the claims made? https://t.co/XiqhFLiIwA
979,"We spoke to Nine Til Noon Show on the importance of being able to age in place and how language such as 'incentivise empty nesters' shows a negative attitude towards older people. Listen back https://t.co/hLGtfs0yJJ via @Highland Radio
#AgeEquality #AgeInPlace #WorldForAllAges"
980,100% agree @AgeAction really worrying that responses are based on this. We really are in the dark about the sector as a whole! https://t.co/wNQfn7ROWB
981,"@CareChampions2 @MaryButlerTD @roinnslainte @HSELive @HIQA Agree - lived experience needs to be valued, as well as the right of people to participate in the design and implementation of policies that affect them.

Also concerning is the response rate - '56% of nursing homes completing the survey'.

#ValueLivedExperience
#HumanRights"
982,"Thanks @AgeAction, we share concerns&amp; also re: methodology to monitor rec's of Nursing Home Expert Panel report. No residents or families consulted on implementation progress, with report solely relying on reports from nursing homes. #AgeEquality #ResidentshaveRights https://t.co/me1CGhKyrX"
983,"We know that safe staffing levels and skill mix is a key area of concern in nursing homes.
One year since the report of the Nursing Home Expert Panel, 2 progress reports have been published.
An area where the least progress has been made is the staff back up plan...

#AgeEquality https://t.co/yAlJ7sqlpp"
984,@AgeAction @sarahmdonnelly1 @AilbheConneely https://t.co/A88U7EyHUK
985,@AgeAction @AgeAction Thanks so much for this! It's a big worry for us as I'm sure it is for you.
986,"We were delighted to participate in this conversation about how #ageist attitudes and language undermine people's equality and rights.
#AgeEquality
#LanguageMatters https://t.co/oPeKS1EbI0"
987,"In July we had a fantastic webinar on the Role of Language in #Ageism. Our CEO Sue Shaw, CEO of @AgeAction Paddy Connolly &amp; CEO of @TREOIR Damien Peelo spoke about issues of ageist language &amp; the impact it has on older people. 

You can watch back here:

https://t.co/xNLc8NFiaj https://t.co/PdBOunLZs1"
988,"We'll be talking to @SouthEastRadio shortly about the importance of being able to age in place and why schemes to 'incentivise' older people to right size need to be reimagined.

Listen live here https://t.co/kTF6sXydcb
#AgeingInPlace #AgeEquality"
989,Is there any charity that would take grab bars and a shower seat? Seems a waste to throw them out when they could help someone @MSIRELAND @AgeAction @FriendsElderly @ALONE_IRELAND
990,@PatKennyNT @AgeAction Get stuffed
991,@PatKennyNT @AgeAction There are plenty of single mothers who rared their kids them selves in houses given to them by co councils these children are rared and the mothers live happily in a 2 bed no worries unlike some who have to work hard to get a mortgage and rare their kids who exactly is best off
992,"Hi all, please retweet and keep Ireland's older people aware of our service, and our volunteers busy :) @ALONE_IRELAND @AgeAction @ageni_advice @alzheimersocirl @IrishCancerSoc  @GROW_Ireland @HSELive  @MSIRELAND @ThirdAgeIreland @louthcoco @TipperaryCoCo https://t.co/O4cVGN0kg5"
993,@PatKennyNT @AgeAction No
994,"@PatKennyNT @AgeAction Does that include elderly politicians and newscasters and civil servants,  Dont think it will."
995,@PatKennyNT @AgeAction No indeed we should not they've earned those homes over their lifetimes... let them see out their lives in them
996,"@PatKennyNT @AgeAction Don't try and mess with older peoples minds to try and make them feel guilty about owning their own homes 
They have heard too many lies from governments in the past!"
997,@PatKennyNT @AgeAction Swap mine for a Villa in Portugal
998,"@PatKennyNT @AgeAction Downsizing to this great location, great price .  Do it https://t.co/rYNfb1L5Jl"
999,"@RositaSweetman @PatKennyNT @AgeAction Helping ppl downsize is not terrorising, is it? And doing that, doesn't mean that vulture fund market share can't be reduced"
1000,"@PatKennyNT @AgeAction @PatKennyNT how u word the question in order to anger ppl is awful.And results in pushback from ppl who don't think this through,such as @RositaSweetman
Incentives like this will be helpful to ppl wanting to downside and can b one of many solutions to help solve the housingcrisis"
1001,@PatKennyNT @AgeAction Pat is talking about swapping houses? Would he swap his with mine? I’ve got kids who need space! We’ll move in this weekend ;)
1002,"@PatKennyNT @AgeAction so, rather than call out vulture funds and  politicians we should terrorise old people out of their homes?"
1003,We'll talk to @PatKennyNT shortly about article from @Philip_Ryan on 'Government considers stamp duty cut for empty nesters to encourage move out of family homes' https://t.co/IZ5DjhzBm6
1004,"@cmclarke76 will be talking to @PatKennyNT at 10.40am on the importance of community and built environment when we are older
https://t.co/V9CtHV6lRu
#AgeEquality #AgeinginPlace #HousingForAllAges"
1005,@NursingHomesIre @MaryButlerTD @AgeAction @irishgerontsoc @Elders_defence @HumanRightsIRL https://t.co/RmkRniNE3D
1006,@CLDC_ @activeirl @AgeAction @locallinklc @Claresports @Clarecare65s https://t.co/xblEqJ38ka
1007,@JamesDuggan01 @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Many thanks  James!
1008,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Congrats Maeve and co-authors 👏
1009,@amcdonnell_hrm @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Thanks Anthony
1010,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Fantastic - well done Maeve
1011,@LindaMfambus @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Many thanks Linda
1012,@SJooss @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Thanks Stefan
1013,@ThomasGaravan @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Many thanks Tom
1014,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Congratulations all.
1015,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Congratulations Maeve!
1016,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Congrats Maeve &amp; co-authors!  Look forward to reading.
1017,@ClodaghB4 @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Thanks Clodagh!
1018,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Fantastic work Maeve and co authors!
1019,@PaulaTumulty @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Thanks a mil Paula🙏
1020,@RonanCarbery @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Many thanks Ronan🙏
1021,Well done to our KBS @UL colleagues @nuttyprof and Dr Jonathan Lavelle and @maeveosull on the publication of Good or bad jobs? Characteristics of older female part‐time work https://t.co/l7TEN40dy1 @hrcentre_ucc @CUBSucc @AgeAction @NERI_research https://t.co/GD3WnTYljb
1022,@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Very well done Maeve!
1023,"@maeveosull @nuttyprof @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research Congratulations Maeve, Christine and Jonathan, wonderful to see this published."
1024,Delighted to see this paper co-authored with @nuttyprof and Dr Jonathan Lavelle on Good or bad jobs? Characteristics of older female part‐time work https://t.co/KH2z64b94c @hrcentre_ucc @CUBSucc @BusinessAtUL @MnaUCC @AgeAction @NERI_research
1025,"""Ageism is everywhere""- and intersects with &amp; exasperats other inequalities. Raise awareness &amp; tackle ageism now for the benefit of all ages. @AgeAction @CareAllianceIrl @AgeSector @irishgerontsoc #ageism #equality https://t.co/VOolmN1kKp"
1026,"Health therefore, becomes our quest to optimise the variables of lifespan, health span and soul span: the length of your life, the quality of your mind and body and the purpose you devote that time and body to.
 https://t.co/ORe6f9EriB 
#AgeEquality #CumulativeDisadvantage"
1027,@IASW_IRL @Alisounjm @BASW_NI @BASW_UK  @CareChampions2 @Sineadmcgar @cuskellk @CelineOConnor12 @AmandaC62359371 @amandacowdenbt1 @AgeAction @alzheimersocirl @irishgerontsoc
1028,"Please share @RevenueIE information with people who may not be online.

#DigitalInclusion https://t.co/bVVdd5KzEw"
1029,"The lack of funding for people to access appropriate residential and respite services was a major concern in 2019, according to the Office of the HSE’s Confidential Recipient fifth annual report. https://t.co/ItPTdPcoej  @HSELive @AgeAction  @DisabilityFed #confidentialrecipient"
1030,"I’ve been talking with a Croatian friend about being ignored by @KildareCoCo and you’ll be happy to know this is universal.
But someday you’ll be old too. Invest in your own future. @MatterOlder @AgeAction @LeinsterLeaders @k_nationalist @NewstalkFM @NaasBall @KildareFM"
1031,"Want to get your head around using #Zoom? Or maybe a family member needs a hand getting set up? 📲

@DLRPPN have some helpful videos for beginners at: https://t.co/D33i6ihSUQ

#KeepWell #dlrCommunity @HealthyIreland @HealthyDLR @ALONE_IRELAND @connections_ie @AgeAction @Age_Opp https://t.co/NpJ708OcTZ"
1032,"Want to get your head around using #Zoom? Or maybe a family member needs a hand getting set up? 📲

@DLRPPN have some helpful videos for beginners at: https://t.co/D33i6i0i3i

#KeepWell #dlrCommunity @HealthyIreland @HealthyDLR @ALONE_IRELAND @connections_ie @AgeAction @Age_Opp https://t.co/rG7NoKRaqF"
1033,'Normalising Visiting' as per @hpscireland https://t.co/81m3ZfU4yk not facilitated in many #NursingHomes yet. Residents want families daily. Some &gt;80yrs+ have limited time @NursingHomesIre @SarahNiRoibin @Dr__Jude @AgeAction @DonnellyStephen @CareChampions2 @HIQA @Sineadmcgar @UN
1034,"Want to get your head around using #Zoom? Or maybe a family member needs a hand getting set up? 📲

@DLRPPN have some helpful videos for beginners at: https://t.co/5DUPeRpaDP

#KeepWell #dlrCommunity @HealthyIreland @HealthyDLR @ALONE_IRELAND @connections_ie @AgeAction @Age_Opp https://t.co/cuVajJpnVL"
1035,"Gender inequalities persist into old age, study finds - this is cumulative disadvantage

https://t.co/pqsIwrKckm @conor_pope 
#AgeEquality"
1036,"Adequate, consistent staffing necessary for senior living and care: AMDA @LTCcovid @AgeAction @ALONE_IRELAND https://t.co/kPdQBruzVa"
1037,"where is the 'action' in @ageaction ACTION?  please, just pondering on the super title for the running, aged!"
1038,New report reveals rising levels of elder abuse | Age Action https://t.co/oNbOFzGlNE via @ageaction
1039,"@Age_Matters @AgeAction @ALONE_IRELAND @irishgerontsoc @LTCcovid @Age_Matters I have been an older person long before Covid, i have voiced what it is like for years as one who is sick and so alone.  No one bothers, cares or will do anything about it, there, that's my voice but then does it actually count?  No.  absolutely NOT"
1040,@roisiningle @dublincycling @DublinCityHall @dublinbusnews @DubCityCouncil @BusConnects some respect please for reasoned arguments v some #cyclelanes #onewaysystems @dlrcc @RSAIreland @NDAIreland @AgeAction Cater for #mobility needs of others. @ShaneBeattyNews @rteliveline https://t.co/KPPW1k9W8b
1041,"Telling it like it is: what older Irish people told us about their experience of #COVID19, and what Ireland should do about it @AgeAction @ALONE_IRELAND @irishgerontsoc @LTCcovid  https://t.co/4pH12hLJcW"
1042,@Age_Matters @CareChampions2 @AgePartner @AgeAction @ALONE_IRELAND @alzheimersocirl @ParkinsonsIre heart breaking and it does continue with so many unfortunately.  its not over.
1043,"@Age_Matters @AgePartner @AgeAction @ALONE_IRELAND @alzheimersocirl @ParkinsonsIre @IASW_IRL @maeveorourke 3) The recommendations you identified in the Leas Cross report still require implementation. We will continue to work to improve services, care &amp; response to abuse &amp; neglect in nursing homes."
1044,"@Age_Matters @AgePartner @AgeAction @ALONE_IRELAND @alzheimersocirl @ParkinsonsIre @IASW_IRL @maeveorourke 2) In recent months, we have built relationships with several organisations and will work with any partner to advance the rights of older people in nursing homes. Geriatrician input also very welcome!!"
1045,"@Age_Matters @AgePartner @AgeAction @ALONE_IRELAND @alzheimersocirl @ParkinsonsIre 1) Thanks Des, Care Champions contacted key advocacy groups &amp; professions last year before this issue was in media. In response, we received immediate offers of support &amp; invaluable help from @IASW_IRL &amp; @maeveorourke."
1046,Really important that @CareChampions2 works jointly with other advocacy groups in @agepartner - @AgeAction @ALONE_IRELAND @alzheimersocirl @ParkinsonsIre on this https://t.co/T8dlHs94hO
1047,@AgeAction @ronancollins7 @Age_Matters https://t.co/NrRFEi266d
1048,@MaryButlerTD @DonnellyStephen @HSELive @irishgerontsoc @alzheimersocirl @dementiaireland @AgeAction https://t.co/Z91l0kkc9a
1049,"The question also has to be asked why the silence from @age_partner @AgeAction @ALONE_IRELAND @FriendofElderly &amp; all the other myriad agencies who purport to represent senior citizens
Is their silence because they all got their share of the €5.5 billion p.a. bribe from the Gov't https://t.co/yk7VJcDfTG"
