,content
995,@jamsaucer Lucky for me I work near a marina lunchtime walks incorporate waves and the cries of seagulls and the odd magnificent building! https://t.co/jfUuigAICj
996,Breaking up the day with lunchtime walks #melbourne #lockdown6 https://t.co/jrocPZt58S
997,"Llamas at lunchtime. 

Perk of being back in the office... walks around Center Square. #Albany https://t.co/QYCwLoLzgm"
998,"Lunchtime walks, hospital views and netball #WeActiveChallenge #WePharmacy #ImprovingTogether #netball #walking #sport #Powerplay https://t.co/OlkdCO73Iu"
999,"In lieu of lunchtime visuals today, sharing a pic from one of my evening walks in the city.

Luv summer in #Toronto 💫 https://t.co/kN6uPpc7Us"
1000,#LoveLondonWalkLondon the @cityoflondon Lunchtime Streets continues tomorrow-live music &amp; 2 FREE @RamblersGB @Ramblers_London @LDN_LS walks around Cheapside led by me-2 millenia of London history in 30 mins-meet Paternoster Sq 12.15 or 1.15 for more deets: https://t.co/0NvIraiSD7 https://t.co/9BSx9RbYEV
1001,@4wding @nathaliejacoby1 Same here. I’ve been going for walks at lunchtime down the street to this: https://t.co/rXr2wFvX4L
1002,"Lockdown Lunchtime 10k in the Hills and the Hurst 2010. @darlodarlings 
.
.
#sydneylockdown #surryhills #darlinghurst #streetart #10kstepsaday #lunchtimewalks https://t.co/uQtVnbZn8i"
1003,@addQuotecom @DeanOrnishMD What is the scientific data to support this claim? Dalai Lama? That clown walks around in a gown and slippers all day. Put him in a suit &amp; tie &amp; make him work a REAL job with pressure and backstabbing. That would wipe that goofy smile off his face by lunchtime his first day!
1004,Lunchtime walks and still loving the pods #WeActiveChallenge #WePharmacy #ImprovingTogether @BednallRuth https://t.co/O2sA7xqaQU
1005,"@TJSmithSocial @lrhesq Does that mean you return them to the water once caught? Love the catfish! I have seen crabs, turtles, eels, herons, small fish, coots, loons and ducks in the Inner Harbor on my lunchtime work walks."
1006,"On one of many daily lunchtime walks with fellow physicist Abraham Pais, who like Einstein was a close friend and associate of Bohr, Einstein suddenly stopped, turned to Pais, and asked: 'Do you really believe that the moon only exists if you look at it?"""
1007,Back to my lovely park for the first time since June. I can’t believe how much it’s grown. You can’t see the river in some parts. #lunchtimewalks #getoutoftheoffice https://t.co/FSZOcM64r9
1008,"Note to self: compassion, kindness &amp; self love is going to be important this week, expecting an emotional crash. Feeling v overwhelmed from yesterday plus packing A's nursery bag for the last time hit quite hard. Early nights &amp; lunchtime walks critical this coming week I think..."
1009,der services has been tewwibles todays 😾i gots no lunchtime snacks. den mummy makes cakes and ignores mees as i walks by to tells her i am starvings. you can sees i have wasted aways since brekkerfasts 🙀🐾🤦🏻‍♀️#gotsdindinsearly #soooohungry #dreamiesmustbeesgivenatlunchtimes https://t.co/98W3nzrxaS
1010,Watching the different waterfowel on my lunchtime walks through Queen's Park make my day sometimes. I love it.
1011,"his contract. Even if they did, who would be okay with fucking Jon in the archives like that?
His answer comes before lunchtime. Brendan from artefact storage walks into the archives, straight into the head archivist's office, confusing and surprising the staff. What surprises"
1012,"Last week I crocheted my brother a little pouch for him to take bird seeds out on his walks, and I only realised today that he’s used it every day since I gave it to him on his lunchtime walks 😭 https://t.co/CUzoHrpZ3v"
1013,"Osterley - it's been a while. Though it's been some time, there's always something that makes our amazing campus feel like home. 🥰

""First visit back to Osterley - and it all came back; the lunchtime walks, coffee spots, familiar faces. The works.""

(📸 Jack Hawkins) #LifeAtSky https://t.co/5LGSmROAu1"
1014,"@Ian_Burnett_ During May I had to supervise some exams (not exams according to the SNP) and a girl arrived late. She explained she doesn't like using the toilets in school, as she doesn't feel they are safe so walks home every lunchtime as to use the loo. Awful."
1015,Because lunchtime walks in #lockdown need sunscreen. A reminder to download the #SunSmart app: https://t.co/qsgSJKScWi https://t.co/v46LqAV1hO
1016,"@Sulaco__ 1st episode downloaded, might be something I can try on my lunchtime walks"
1017,"@zico5001 Funny enough I've been listening to that on Spotify after each episode! When I go my morning and lunchtime walks I put it on, I'd listened to a few but as I'm watching from scratch am listening from the beginning 👍"
1018,A  breezy walk today on the Menai Strait today for our consultancy team #northwales #anglesey #lunchtimewalks #picnic https://t.co/dPgkDzRFqy
1019,Lunchtime walks https://t.co/AcM7XAykxq
1020,"WEATHER ALERT: dangerous heat index today. Feeling like 104-108° all afternoon with air temps close to 100°. No long walks after lunchtime - that pavement will be too hot! Little Nora is just 4 months old. If you need a puppy, give her a chance. goto https://t.co/YnPlRn2olO https://t.co/XQQLMK0sU4"
1021,New route for lunchtime walks. https://t.co/oVTVFZrRIW
1022,A bit delayed in posting picts. Lunchtime walks are becoming a good habit. Though the uphill climb is still a struggle when the tummy is full 😅. #NursesActive #WestHertsActive @bronaghOrphani1 @WestHertsQI @MichelleMulvan2 @Chelles2Sorley @CarterTreacle https://t.co/VjInna60Gm
1023,"Been listening to Walter Rodney's @RodneyProject ""How Europe Underdeveloped Africa"" on my phone via Audible on my lunchtime walks &amp; the work commute. INCREDIBLY enriching immersive exp as opposed to re-reading, but it be making me give you-know-whos the stinkeye the whole time."
1024,"Me too. After nearly 17 months away from campus, I really miss my lunchtime walks in the Legacy Garden (among many other things). https://t.co/IszPcvzTIY"
1025,"Phat Alex greeting the visitors

#lunchtimewalks https://t.co/MW5O9bwrbK"
1026,"No plans for lunch? Head down to #Cheapside for our lunchtime streets series today between 12-2 with live music, cycle safety and guided walks https://t.co/tGrex5xMNN https://t.co/3UZDIo8UMK"
1027,Lunchtime walks near the office: https://t.co/VSUmhF13dF
1028,"It's so important for leaders within businesses to lead by example when it comes to health and wellbeing. When our managers started going for walks at lunchtime it created a culture shift and more people started doing the same, and getting away from their desks for lunch. https://t.co/3YRXxHyHQg"
1029,Lunchtime walks https://t.co/04dGoFPOYl
1030,If there’s one thing I miss about London it’s the lunchtime walks @ Tate Modern https://t.co/8NjIKqBXci
1031,"Lunchtime Streets 
Wednesday lunchtimes in 
@CheapsideBA

Live music in the courtyard of @BowBellsChurch walks and special events every Wednesday lunchtime in August and September from midday until 2pm. 

More information at https://t.co/Agop7xj0AY https://t.co/6yeUKgPPRk"
1032,From my office window I can see Windermere! Lunchtime walks are ace too! #inspiringvista #windermere #LakeDistrict https://t.co/b0fp952AWX
1033,"Tales from the city - 2010. Lockdown lunchtime walks.
.
.
@darlodarlings #surryhills #2010 #streetart #signage #10kstepsaday #walking #fitness #sydneylockdown https://t.co/b2ZgZyVOja"
1034,Blue skies #lunchtimewalks @ourANU https://t.co/1JwKijI8LI
1035,"Enjoying our lunchtime walks , getting lots of steps in and fresh air while working from home 🏡 😁🥰xxx #feelingblessed #lovemyjob❤️ #walk1000miles #nature #walk1000miles2021 #walkingforhealth #lovewales #butterflies #flowers #freshair #missingfamily xxx https://t.co/VSMFpnPCkU"
1036,Lunchtime walks resumed https://t.co/ehekJ2bC9U
1037,No doubt the best thing I've listened to on my recent lunchtime walks. Thank you @Sethrogen - this is hilarious and insightful 👏🏽 https://t.co/VGOkDrCAV0
1038,"@yoghurteater @dadwroteaporno Thanks, I'll add it to my list for my lunchtime walks."
1039,@MRowlandPhysio @findfeesfone @smithyphysio @PamLooi @Ot1Elaine @ot_zoebell @PaulaOtter1 @BlazeDebbie @CMJPeart @Suzanne53570587 @skashton @MDWatson_Physio @F_Inglesant @CatherineNHSPod @FinchSlt @EmmaPalfrey6 I see some mandatory lunchtime walks and walking 1:1’s coming over the next few weeks.
1040,"@ernpup Mutley &amp; I had two good walks this morning during which he got soaked (I, wearing a waterproof top, didn't). He was v. happy on both walks but since we got home at lunchtime he has barely moved from his day bed, except for his tea. #SnoozeSpaniel @RuffTumbleCoats"
1041,"On Wednesdays, LocatED encourages our team to invest in their wellness during lunchtime. This week, members of our team, jammed on guitars, curled up with good books, took walks, and spent time with family. We hope you're finding ways to #relax and #recharge this #weekend, too. https://t.co/EETzExHyez"
1042,@despod @scottygib I had noticed the crossing times too on my lunchtime walks! Thought it was just me!
1043,"Whenever a Kingston Utilities van passes me as I’m out on lunchtime walks, I get this weird urge to yell “I PAID MY WATER BILL YOU STAY AWAY FROM ME” as if it’s some paddy wagon for deadbeats"
1044,"Lunchtime update. Have now spotted two dead cicadas on our walks, and can hear live cicadas. But have yet to see an operating cicada in the neighborhood. 

I continue to be really taken with The Physiognomy. Something about it makes me think of David B. comics, a little."
1045,"There's still time to book onto one of our last Wildflower Walks this summer!

Join our expert guide Jane for a lunchtime stroll around Fairburn Ings, and learn more about local flora 🌻🌷

Pre-booking is essential - for more info &amp; tickets, click here: https://t.co/CpcqkUFaob"
1046,"Loving the sights and sounds of my lunchtime walk at The Bridge. All just 5 minutes from The Nucleus. Taking a break is both essential and fun.

#thenucleus #thebridge #inspiration #lunchtimewalks https://t.co/SIcfMg08kU"
1047,@KnightMoves13 Ahh man. You’ve one-upped my lunchtime canal walks. Looks peaceful!
1048,@RaPowell92 I’ve regained nearly 3 hours a day that I used to spend in the car. I go for walks at lunchtime. Definitely more chilled. Output as good as when I was office based if not better.
1049,I seem to be collecting ginger cats along walks. Here’s today’s lunchtime mog … https://t.co/NMxr0GS91L https://t.co/jyKVrJ63wz
1050,"@claireburden @clairelouh_ @SportsRehabMark Sounds great! We've been going on lunchtime walks, but getting bored of the same route around the houses, so need to start mixing it up! #SalisburyHour https://t.co/FubNXRUOVe"
1051,Lunchtime walks with my Beau 💕 #BTPosse https://t.co/QFnNCGOMyh
1052,Lunchtime walks with the team #WeActiveChallenge #AHPsActive @WeAHPs day 4 ✅ https://t.co/wl41icDy6A
1053,"Lunchtime Streets 
Wednesday lunchtimes in @CheapsideBA

Live music, local walks and special events are taking place every Wednesday lunchtime in August and September from midday until 2pm. Do drop in and visit us if you are passing!

More information at https://t.co/Agop7xj0AY https://t.co/kN7iUy8s2L"
