,content
797,Just back indoors after a gorgeous evening walk. Stay safe everyone...#LoveNorfolk #MondayMotivation #ActiveAgeing #LoveUKweather https://t.co/CRhJGU1crw
798,"#ShowEldersUCare | To care for those who once cared for us is one of the highest honors.

#morning #morningmotivation #quoteoftheday #motivational #seniors #eldercare #activeageing https://t.co/UgsvBfISyk"
799,"@Care_homesUK @CareTalkMag @Artsincarehomes @CareShow We have gone live at 10 this morning. Help this platform grow and deliver excellent, engaging activities to all care homes. 
https://t.co/UhgmzJ1wDH 

#carehomes #activecarehomes #activeageing"
800,Thanks for circulating this #activeageing test @MegLowryPT . My yoga teacher introduced it to her class. Easier said than done. I tried multiple times before I succeeded down and up. https://t.co/MtDBJ6flZY
801,Really looking forward to @_activenet this year and to get the opportunity to spread the word about the importance of supporting our older populations to get &amp; #stayactive #activeageing https://t.co/iO1roCaivD
802,"We have a big announcement this coming Monday
https://t.co/LJwdZrGsIj
@Care_homesUK @NCFCareForum @careuk @CareTalkMag 
#caregiving #carehomes #activecommunities #COVID #supportcarers #activeageing"
803,"🇪🇺 Happy to see the importance of #ActiveAgeing being highlighted in the @EU_Commission's newly released 📗 Green paper on ageing ➡️ https://t.co/dWVAQiD5Dk

Our @EUErasmusPlus funded @activeageingfes project tackles just that;
🔹lifelong learning
🔹healthy
#ActiveAgeing https://t.co/OSuo8VxgX2"
804,#seniorfitness #activeageing #healthyageing #atrongseniors https://t.co/ZPezrmyVUF
805,"Exercise is recommended for all community members. Finding a program that suits the individual is important. Let's help you with that, talk to us.
#FallsPrevention  #ActiveAgeing #HealthClub
Read more: https://t.co/2m2ItIYogE https://t.co/TjhExobpq4"
806,"Save the date! Pay attention to our #socialmedia on February 3, when our first #workshop of the year will be hold. We’ll discuss some the (TEC-MED Model: Detection of training needs in Stakeholders) improvements and what do we expect from the #newyear
#TECMEDModel #activeageing"
807,"Segnaliamo workshop #ActiveAgeing su progetto europeo @H2020_WellCo a supporto della qualità della vita negli #anziani. #virtualcoach #coaching Domani, giovedì 28/01 ore 11 su Meet: https://t.co/I0hPlX0zqW
@comunetn @ChiaraMaule @venet @UISP
#Kaleidoscopio
 @PirousFateh https://t.co/jafRUKvu6J"
808,"@GmMoving @GreaterSport @MyGenerationGM @GMAgeingHub ... there's some great info in here on Covid recovery and activity, and some brilliant interviews for our #activeageing work. Worth a listen and a share. https://t.co/M3q8FoZKRN"
809,"Nobody grows old merely by living a number of years.
We grow old by deserting our ideals.
Years may wrinkle the skin, but to give up enthusiasm wrinkles the soul...

#JyeshthaCare #YourGeriatrician #SeniorCitizens #HomeCare #ActiveAgeing #ElderCare #AgeingGracefully https://t.co/Keb9vUVKsq"
810,"&amp; those living with health conditions, that we’d love you to share. Get a flavour by watching a short video: https://t.co/OdjtrQN1hy. If you’d like to receive the full pack drop us a DM or email info@shapemaster.co.uk #activeageing #activecommunities @_ukactive @Sport_England"
811,オンライン講義の合間にもできそう！🤣「足の運動」 ハートフル田無 🙇🙇‍♂️🙇‍♀️ @t_seishinkai #介護予防 #体操 #frailty #prevention #physio #activeageing https://t.co/0cLNxhZYCz @kakkoro1 @koho_nishitokyo @FTIC_Japan @u_aeo
812,"#Activeageing applies to both individuals &amp;population groups,it allows people to realize their potential for physical, social &amp; #mentalwellbeing through out the life course&amp; to participate in society according to their needs https://t.co/eF0xpxGVwV"
813,"High participation in the OMC activities shows that the eCare challenge is deemed innovative. Facts, figures, conclusions and next steps are summarized in our web. Learn more here:
https://t.co/B06CWpZRQ2
#frailty #activeageing #digitalhealth https://t.co/Geo8Rgm8xh"
814,"Our members and @EPSUnions affiliates have the opportunity to provide input on #ActiveAgeing practices until 01 March 2021. Interested in our past activities, check out our website https://t.co/l4I1pZv1xs https://t.co/TOBAaZhr2j"
815,Totally agree! #ActiveAgeing #PhysicalActivity #BeActive #StayActive #Health https://t.co/i01o5fez8t
816,"❌ WRONG: Older adults shouldn't do sport. It's not safe.

✅CORRECT: (Appropriate) sport, #ActiveAgeing &amp; regular #PhysicalActivity are awesome💯, and essential for older adults to stay healthy, independent and safe for as long as possible. 

What do you think? 

#BeActive https://t.co/zAjRawyfZ1"
817,"💪 What about if that talent that you have never completely expressed and shared with the rest of the world could become your main driver for #activeageing?

👉 https://t.co/GL0SCL7zMo

#AdultLearning #AdultEducation https://t.co/QqcPNvpBw2"
818,"Top Belgian entrepreneurship hashtags right now in Belgium: #trump, #biden, #InaugurationDay, #activeageing, #deochtend https://t.co/OPAM8xcVzM"
819,"Eerste presidentsvrouw in USA ever die blijft werken. @FLOTUS 
Op 69-jarige leeftijd! #activeageing
Jil Biden verpersoonlijkt twee supertrends op de arbeidsmarkt."
820,"What a wonderful commitment to older people. Beautiful park, excellent equipment, and an age friendly innovative mobile app to encourage older people to be fit and healthy #activeageing @BanyuleCouncil @StateTrustees @Lark_Industries @NAgeingRI https://t.co/Npxkcv91PN"
821,Proud to be part of a fantastic &amp; passionate team @ShapemasterUK the future is extremely exciting #activeageing #innovation https://t.co/K6xKB641QJ
822,"https://t.co/xBKZjf9Eet

@_ukactive 

#activeageing #Shapemaster #fitnessindustry #leisure  #leisuremarket https://t.co/YnJif33NqJ"
823,"Lo scopo di questo #libro è aiutare le aziende a gestire i lavoratori senior come vere risorse, e farne dei pilastri della performance aziendale
https://t.co/SH3Qm22Nv1

#BibliotecaHR #libri #libridaleggere #activeageing #lavoro #HRM #HRManagement #HR #risorseumane https://t.co/XB1hY0FaDm"
824,"Did you know our private facebook group gives you free access to lots of activities, discussions &amp; useful resources? 🌟

Don't miss out! 😄 Click the link below to join:
https://t.co/JqYAj74KHn

#carers #activitiescoordinators #activeageing @HartlepoolCare1 @dccarers @CarersUK https://t.co/LWH5ku2clx"
825,"5 trends will ‘future-proof’ senior living industry in 2021, leaders say https://t.co/ajVbrW304c 

@mcknightsltcn @_McKnightsSL @wellness @seniorliving #seniorhousing #retirementcommunities #lifeplan @CommunityCCRC #activeaging #activeageing @agingwell"
826,"5 trends will ‘future-proof’ senior living industry in 2021, leaders say https://t.co/z9l7THPCgJ 

@mcknightsltcn @_McKnightsSL @wellness @seniorliving #seniorhousing #retirementcommunities #lifeplan @CommunityCCRC #activeaging #activeageing @agingwell"
827,"#Technology for #Aging - 2021 Market Overview: https://t.co/O4r9teyXKY. Overview of current trends, demographic data about older adults, policy changes, new products &amp; services, data about what tech older people own/prefer #Ageing #ActiveAgeing #HealthyAgeing #ActiveHealthyAgeing https://t.co/mhDtFACzv8"
828,Nice synopsis of exercise health benefits #activeageing https://t.co/7el3YpVzww
829,Great infographic #activeageing #seniors #exercise https://t.co/9iTd5p5iQX
830,"Redna ustrezna telesna aktivnost ima velik vpliv na duševno zdravje ⚕️ in dobro počutje. 

Zato je namen našega projekta @activeageingfes  
starejšim omogočiti brezplačno telesno vadbo 🤸‍♀️ ter jih preko osveščanja in informiranja vključiti v redno telesno dejavnost. #activeageing https://t.co/iEpxhooZ6q"
831,"30 minutes of exercise 🤸‍♀️(cardio, balance, strengthen) per day might be enough to;
🔻improve the physical and mental well-being of older adults,
🔻and decrease the risk of falling.

#ActiveAgeing #BeActive #healthyageing https://t.co/Dj6jhplJbw"
832,In case you missed our second Newsletter you may read it or download it at: https://t.co/0Z4sV61iUZ #aha #healthyaging #healthyageing #DigitalInnovation #inco #h2020 #activeageing #activeaging
833,"We can't stop aging, but we can control how healthy we are as we do. #Diet and #exercise is essential in maintaining good bone and muscle health. https://t.co/RwdF1giEJ8 #activeageing"
834,"Amazing to see residents keepjng active and having fun! 😄🐙

#activeageing #olderperson #carehome https://t.co/JNKqXa1ZR7"
835,Show this to all seniors #activeageing #gym #oldmenlifting https://t.co/BEcfIrhkXT
836,TE INVITO A MI #CanalFFF para escuchar este vídeo - 2 2021 Desde #averiguar a #actuar   #AIDA .... #aprendizaje #activeageing #lifelonglearning #community #teamwork #timemanagement  https://t.co/AcvyIrVvBl via @YouTube
837,"Another bitterly cold and windy run this morning. Keep going everyone, we can get through this 🏃‍♀️ 🥶 🌬 🌊
#lockdown3
#activeageing
#ThisGirlCanEssex https://t.co/qw1NOdUqmr"
838,"Thank you so much for your kind words Mam! We really appreciate you taking the time out to share your experience with us! We count ourselves lucky to have clients like you!
#seniors #seniorwellness #clienttestimonial #ActiveAgeing https://t.co/CwkkQXHTmf"
839,"Workout session get active Lifestyle.
#life
#ActiveEveryDay66 
#activeageing 
#anxiety 
#Accountability 
#NaturePhotography 
#photography 
#ONEV1 
#NeedSolutionNow 
#motivation #FitnessMotivation #fitness #PMOA2021 
#actionagainstfastlahore 
#NationalLawEnforcementAppreciationDay https://t.co/1ykKp4p2mt"
840,"Freezing fog on the way but a lovely short walk before tea.
#loveukweather #LoveNorfolk #activeageing https://t.co/lZ9PxPodsA"
841,Joined the studded tire bike group this week.  Sure makes a difference in enjoying winter riding #cycling #frostbike #activeageing #shpk
842,Approaches to use to engage older people in physical activity. Not 'one size fits all'. @JGPTonline @Keith_Hill_RAIL #activeageing #PhysicalActivity https://t.co/xmNCKmevnD
843,"What does #activeageing mean to you? Our #physiotherapists can help you achieve your movement goals.

#WhiteRock #SurreyBC #SouthRock

https://t.co/Y2RAoWvA6M"
844,"""Non ho piu' spazio per i pensieri brutti"" racconta l'ultracentenaria Maria Guzzardella, guarita dal Covid a 105 anni, sopravvissuta a due guerre e tre pandemie #longevicity #mariaguzzardella #longevity #ultracentenari #centenari #activeageing https://t.co/hY1ej5KV0E"
845,Useful &amp; valuable for companies and projects working on #ageing #activeageing #healthyageing: @Ageing_Better launches free library showing “positive and realistic” images of older people to avoid portraying negative stereotypes: https://t.co/0JOTJ3O4Uq @EIP_AHA @EipSite @ScaleAHA
846,Nice visual #sarcopenia #activeageing #seniors https://t.co/9RQK7DFboG
847,WOW! Look at this! New #innovative #patented #trike designed for #activeageing and #disabilities. Incl. @ShimanoMTB STePS. Currently selecting manufacturer #partner with #cnc #laser #fabrication capabilities https://t.co/RFFxD7tsIi
848,Nice infographic #activeageing https://t.co/1ZDqtfy02Y
849,"Telesna aktivnost starejših močno pripomore k boljši:
🔹kakovosti življenja,
🔹daljši življenjski dobi,
🔹boljšemu duševnemu počutju,
🔹močnejšemu zdravju,
🔹in večji samozavesti.

Sledite našemu projektu @activeageingfes, ki ga za ŠUS vodi @MojcaMarkovic.
#ActiveAgeing #BeActive https://t.co/CBMmHCDZ1W"
850,"For older adults, #PhysicalActivity has a particularly positive influence on improving;
🔻quality of life,
🔻life expectancy,
🔻mental well-being,
🔻stronger health,
🔻better self-esteem.

#ActiveAgeing #BeActive #ActiveAgeingFestival https://t.co/TiDNedT7pX"
851,Are we protecting older people to within and inch of their lives? Really delighted to have this piece published and perhaps increase awareness of the value of outdoor physical activity for all ages. #outdooradventures #activeageing #physicalactivity  https://t.co/tXS3bmx9Jo
852,#activeageing #seniorfitness #seniorsexercise #strongseniors #seniorwellness https://t.co/2Fco0JzCsK
853,Making #seniors comfortable with #telehealth will be a goal for healthcare in 2021: https://t.co/BlR7mtsqIq… #activeageing #healthyageing #eHealth
854,"Cardinal View Senior Living is the 103 unit senior community in #middletonwi that will blow you away with it's design features bringing the outside in! 
#seniorcare #activeageing #becausethejourneymatters #LiveYourLife https://t.co/8CHh6D6GWl"
855,Making #seniors comfortable with #telehealth will be a goal for healthcare in 2021: https://t.co/NKuNnMEHcj #activeageing #healthyageing #eHealth
856,"@AliciaPomares @Mertxe @LaVanguardia Claro que sí, aventurera !!!!! Hacen falta más personas decididas como tú, @AliciaPomares !!!!! Un fuerte abrazo desde #Sitges, dónde sigo en proceso de #activeageing + #lifelonglearning 😉 Esta semana, estreno canal en @YouTube para seguir aprendiendo, averiguando y compartiendo"
857,"Client testimonials are nothing but an affirmation on the value of our service!
Really proud to share this testimonial by our client Mrs.Saroj Jain from Noida. Thank you Mam for your kind words.
#Seniors #seniorwellness #ClientTestimonial #activeageing https://t.co/yGLN2uChl1"
